time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-09-18T05:48:27.300Z,38.8235,-122.8477,2.3,0.8,Md,15,82.8,0.00898315,0.04,nc,nc72301446,2014-09-18T06:22:02.552Z,"9km WNW of The Geysers, California",earthquake
2014-09-18T05:46:52.500Z,43.7108,-121.2448,8.8,-0.3,Md,,118.8,0.01796631,0.12,uw,uw60085408,2014-09-24T18:44:56.976Z,"21km SE of Three Rivers, Oregon",earthquake
2014-09-18T05:46:03.100Z,38.823,-122.8452,2.3,0.9,Md,11,82.8,0.00898315,0.03,nc,nc72301441,2014-09-18T06:22:02.551Z,"9km WNW of The Geysers, California",earthquake
2014-09-18T05:45:53.800Z,43.7012,-121.2785,11,1.2,Ml,,111.6,0.02694946,0.08,uw,uw60882271,2014-09-24T18:42:16.700Z,"18km E of La Pine, Oregon",earthquake
2014-09-18T05:43:37.600Z,19.7145,-65.6224,40,3.3,Md,4,324,1.43550782,0.31,pr,pr14261003,2014-09-18T13:46:23.150Z,"144km N of Vieques, Puerto Rico",earthquake
2014-09-18T05:37:25.430Z,37.6433333,-118.8476667,5.62,0.37,md,19,69,0.01079,0.05,nc,nc72301436,2014-09-18T16:40:03.668Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-18T05:27:11.500Z,38.7953,-122.7575,2.6,0.5,Md,9,86.4,0.01796631,0.02,nc,nc72301431,2014-09-18T05:54:04.500Z,"2km N of The Geysers, California",earthquake
2014-09-18T05:25:59.475Z,38.6334,-119.7174,8.2445,0.94,ml,4,200.46,0.254,0.0695,nn,nn00460695,2014-09-23T18:41:25.939Z,"28km S of Gardnerville Ranchos, Nevada",earthquake
2014-09-18T05:24:46.570Z,34.0076667,-116.8691667,17.4,0.81,ml,22,70,0.05789,0.19,ci,ci37269192,2014-09-18T20:37:49.380Z,"9km N of Banning, California",earthquake
2014-09-18T05:15:59.850Z,37.7603333,-113.1875,8.59,0.6,md,9,105,0.1828,0.1,uu,uu60085547,2014-09-18T20:49:59.310Z,"14km NW of Cedar City, Utah",earthquake
2014-09-18T05:14:49.400Z,38.8408,-122.821,1.7,0.6,Md,11,61.2,0.00898315,0.02,nc,nc72301426,2014-09-18T05:30:06.997Z,"8km WNW of Cobb, California",earthquake
2014-09-18T05:13:23.900Z,19.3747,-155.0957,2.7,1.3,Md,,144,0.00898315,0.1,hv,hv60773621,2014-09-18T18:19:51.919Z,"15km S of Fern Acres, Hawaii",earthquake
2014-09-18T05:12:32.100Z,19.8255,-155.826,38.5,2,Md,,212.4,0.14373045,0.07,hv,hv60773616,2014-09-18T18:05:34.306Z,"11km S of Waikoloa Village, Hawaii",earthquake
2014-09-18T04:36:30.000Z,67.6901,-161.9441,12.7,3.2,ml,,,,0.94,ak,ak11395034,2014-09-18T21:02:56.413Z,"45km ENE of Noatak, Alaska",earthquake
2014-09-18T04:33:55.410Z,33.6776667,-116.7706667,18.5,0.52,ml,23,123,0.05775,0.11,ci,ci37269184,2014-09-18T20:37:46.050Z,"8km SSW of Idyllwild-Pine Cove, California",earthquake
2014-09-18T04:30:53.000Z,64.9621,-151.3517,21.7,2.9,ml,,,,0.85,ak,ak11395020,2014-09-18T12:33:35.563Z,"34km W of Manley Hot Springs, Alaska",earthquake
2014-09-18T04:17:53.230Z,50.5783,150.1107,489.1,5.4,mb,,32,5.342,0.73,us,usb000sdtr,2014-09-18T12:20:35.694Z,"204km NNE of Vostok, Russia",earthquake
2014-09-18T04:03:00.000Z,65.0814,-148.7575,8.5,1.1,ml,,,,0.47,ak,ak11394983,2014-09-18T04:43:31.194Z,"43km NW of Ester, Alaska",earthquake
2014-09-18T04:00:03.000Z,63.2532,-151.2801,18.2,0.7,ml,,,,0.48,ak,ak11394982,2014-09-18T20:14:16.597Z,"117km W of Cantwell, Alaska",earthquake
2014-09-18T03:59:28.800Z,38.7715,-122.7423,0.1,0.9,Md,5,183.6,0.00898315,0.04,nc,nc72301416,2014-09-18T04:46:07.156Z,"1km ESE of The Geysers, California",earthquake
2014-09-18T03:58:11.400Z,19.5435,-155.608,8.7,0.9,Md,,154.8,0.02694946,0.13,hv,hv60773591,2014-09-18T18:30:34.047Z,"28km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-18T03:57:52.000Z,65.0889,-148.8647,11.6,1.1,ml,,,,0.39,ak,ak11394981,2014-09-18T04:43:35.993Z,"48km NW of Ester, Alaska",earthquake
2014-09-18T03:51:54.000Z,65.0845,-148.8602,12.5,1.2,ml,,,,0.34,ak,ak11394979,2014-09-18T04:43:35.352Z,"47km NW of Ester, Alaska",earthquake
2014-09-18T03:45:15.400Z,38.8157,-122.815,3.3,0.6,Md,7,86.4,0.00898315,0.03,nc,nc72301411,2014-09-18T04:34:05.767Z,"6km NW of The Geysers, California",earthquake
2014-09-18T03:42:53.790Z,-18.8081,-70.191,89.64,4.7,mb,,141,0.232,1.07,us,usb000sdte,2014-09-18T18:50:48.009Z,"38km SSE of Arica, Chile",earthquake
2014-09-18T03:35:46.400Z,46.3507,-122.373,10.7,0.1,Md,,140.4,0.05389892,0.16,uw,uw60882191,2014-09-18T05:04:15.510Z,"24km SSW of Morton, Washington",earthquake
2014-09-18T03:33:42.700Z,19.6875,-65.6942,25,3.2,Md,5,324,1.41574489,0.21,pr,pr14261002,2014-09-18T11:36:09.295Z,"140km N of Loiza, Puerto Rico",earthquake
2014-09-18T03:30:37.622Z,38.5978,-118.1958,5.4229,0.99,ml,9,114.84,0.168,0.1103,nn,nn00459952,2014-09-18T19:18:16.870Z,"38km ENE of Hawthorne, Nevada",earthquake
2014-09-18T03:06:25.900Z,47.538,-122.8222,5,0.1,Md,,280.8,0.17966306,0.06,uw,uw60882171,2014-09-18T05:06:21.754Z,"9km N of Belfair, Washington",earthquake
2014-09-18T03:03:37.000Z,61.6185,-148.2078,1.1,2.1,ml,,,,0.85,ak,ak11394975,2014-09-18T03:50:59.892Z,"39km E of Lazy Mountain, Alaska",earthquake
2014-09-18T02:58:33.000Z,63.0846,-150.5873,112.5,1.9,ml,,,,0.76,ak,ak11394972,2014-09-18T03:50:55.681Z,"88km NNW of Talkeetna, Alaska",earthquake
2014-09-18T02:53:11.400Z,19.3483,-65.5045,120,3.3,Md,6,280.8,1.05552046,0.23,pr,pr14261001,2014-09-18T10:55:50.712Z,"107km NNE of Vieques, Puerto Rico",earthquake
2014-09-18T02:45:28.000Z,60.2716,-141.3283,0,2,ml,,,,0.94,ak,ak11394969,2014-09-18T03:51:01.455Z,"65km ENE of Cape Yakataga, Alaska",earthquake
2014-09-18T02:35:43.000Z,61.3771,-149.9499,41.2,2.5,ml,,,,0.7,ak,ak11394963,2014-09-18T10:41:29.102Z,"16km S of Big Lake, Alaska",earthquake
2014-09-18T02:32:52.900Z,46.8582,-121.7732,2.6,0.2,Md,,97.2,0.01796631,0.24,uw,uw60882151,2014-09-18T04:58:24.815Z,"29km NNW of Packwood, Washington",earthquake
2014-09-18T01:53:28.100Z,38.8113,-122.788,4.1,0.5,Md,7,82.8,0.00898315,0.01,nc,nc72301396,2014-09-18T02:36:03.175Z,"4km NW of The Geysers, California",earthquake
2014-09-18T01:33:58.700Z,38.81,-122.7891667,3.74,1.32,md,41,30,0.005206,0.05,nc,nc72301391,2014-09-24T23:09:08.165Z,"4km NW of The Geysers, California",earthquake
2014-09-18T01:23:34.634Z,36.4981,-115.9569,12.7896,1.25,ml,17,171.03,0.164,0.1132,nn,nn00459950,2014-09-18T18:56:03.307Z,"32km N of Pahrump, Nevada",earthquake
2014-09-18T01:19:40.000Z,60.2187,-152.3765,88.2,2,ml,,,,0.72,ak,ak11394949,2014-09-18T02:14:00.242Z,"35km SE of Redoubt Volcano, Alaska",earthquake
2014-09-18T01:16:36.015Z,37.4438,-116.0567,0,0.19,ml,7,147.69,0.245,0.1297,nn,nn00460682,2014-09-24T18:51:37.387Z,"79km W of Alamo, Nevada",earthquake
2014-09-18T01:14:53.500Z,19.5436,-65.4647,78,3.4,Md,5,316.8,1.31693021,0.17,pr,pr14261005,2014-09-18T09:17:25.331Z,"129km NNE of Vieques, Puerto Rico",earthquake
2014-09-18T00:59:02.600Z,45.3235,-122.4535,26.2,0.7,Md,,158.4,0.11678099,0.31,uw,uw60085608,2014-09-22T23:27:12.774Z,"7km ENE of Beaver Creek, Oregon",earthquake
2014-09-18T00:27:46.900Z,17.9295,-67.1201,9,2.2,Md,8,280.8,0.07725511,0.09,pr,pr14261000,2014-09-18T00:44:49.477Z,"8km SE of Pole Ojea, Puerto Rico",earthquake
2014-09-18T00:26:13.970Z,40.3295,-125.8673333,18.51,3.2,ml,25,317,1.177,0.27,nc,nc72301371,2014-09-26T03:10:50.204Z,"138km W of Ferndale, California",earthquake
2014-09-18T00:09:12.960Z,38.8236667,-122.7645,2.32,0.22,md,17,84,0.008003,0.03,nc,nc72301361,2014-09-20T06:52:06.905Z,"3km W of Cobb, California",earthquake
2014-09-18T00:04:57.015Z,39.7301,-120.7024,4.382,0.29,ml,4,152.09,0.107,0.0228,nn,nn00460677,2014-09-23T18:00:30.378Z,"21km WSW of Portola, California",earthquake
2014-09-17T23:54:00.480Z,38.2358333,-122.3411667,5.72,0.79,md,16,89,0.02247,0.08,nc,nc72301351,2014-09-26T02:56:28.020Z,"8km SW of Napa, California",earthquake
2014-09-17T23:47:41.600Z,38.793,-122.748,1.9,0.6,Md,9,82.8,0.00898315,0.01,nc,nc72301346,2014-09-18T01:04:02.754Z,"1km NNE of The Geysers, California",earthquake
2014-09-17T23:37:50.050Z,36.6705,-121.3033333,4.63,1.01,md,27,112,0.02446,0.07,nc,nc72301341,2014-09-26T02:53:57.180Z,"16km SSE of Ridgemark, California",earthquake
2014-09-17T23:32:29.760Z,-21.4488,168.9008,32.43,4.9,mb,,104,2.366,0.9,us,usb000sds8,2014-09-18T07:35:03.378Z,"106km E of Tadine, New Caledonia",earthquake
2014-09-17T23:32:26.830Z,33.5088333,-116.4535,9,0.88,ml,35,82,0.02739,0.13,ci,ci37269160,2014-09-18T00:50:55.350Z,"21km SW of La Quinta, California",earthquake
2014-09-17T23:23:23.000Z,63.2666,-151.2597,1.1,1.4,ml,,,,0.2,ak,ak11394855,2014-09-18T00:31:41.707Z,"116km W of Cantwell, Alaska",earthquake
2014-09-17T23:18:55.340Z,24.8361,125.3858,41.73,5.4,mb,,35,2.191,1.07,us,usb000sdrs,2014-09-18T07:21:23.983Z,"11km ENE of Hirara, Japan",earthquake
2014-09-17T23:13:37.960Z,38.4817,-118.5025,7,1.32,ml,8,85.65,0.146,,nn,nn00459942,2014-09-17T23:16:00.213Z,"11km ESE of Hawthorne, Nevada",earthquake
2014-09-17T23:10:38.000Z,62.367,-151.6735,37.1,1.5,ml,,,,1.18,ak,ak11394771,2014-09-18T00:31:46.611Z,"81km W of Talkeetna, Alaska",earthquake
2014-09-17T22:58:16.000Z,65.0111,-147.332,12.8,1.3,ml,,,,0.24,ak,ak11394762,2014-09-17T23:38:20.468Z,"25km NNE of Badger, Alaska",earthquake
2014-09-17T22:54:44.500Z,38.7757,-122.7437,1,0.5,Md,12,79.2,0.00898315,0.02,nc,nc72301326,2014-09-17T23:37:02.361Z,"1km E of The Geysers, California",earthquake
2014-09-17T22:51:54.700Z,18.6613,-66.7009,13,2.8,Md,15,230.4,0.19313779,0.1,pr,pr14260015,2014-09-18T06:56:10.808Z,"20km N of Arecibo, Puerto Rico",earthquake
2014-09-17T22:44:58.300Z,44.6047,-123.421,0,1.2,Md,,169.2,0.08084838,0.32,uw,uw60882041,2014-09-18T05:18:34.144Z,"8km NNW of Philomath, Oregon",quarry
2014-09-17T22:44:30.000Z,62.013,-145.0432,54.4,1.5,ml,,,,0.74,ak,ak11394722,2014-09-17T23:38:24.603Z,"28km ESE of Glennallen, Alaska",earthquake
2014-09-17T22:39:34.736Z,38.4829,-118.5027,2.4808,0.3,ml,7,164.05,0.138,0.1273,nn,nn00459940,2014-09-19T18:09:56.860Z,"11km ESE of Hawthorne, Nevada",earthquake
2014-09-17T22:37:03.000Z,61.2765,-152.3963,4.5,2,ml,,,,0.7,ak,ak11394719,2014-09-17T23:38:26.706Z,"88km NW of Nikiski, Alaska",earthquake
2014-09-17T22:36:38.070Z,38.9616667,-111.4038333,8.48,1.1,ml,6,159,0.1821,0.08,uu,uu60085537,2014-09-18T14:43:04.010Z,"27km WSW of Ferron, Utah",earthquake
2014-09-17T22:22:16.000Z,61.2788,-152.3964,4.2,2.5,ml,,,,0.86,ak,ak11394683,2014-09-18T06:24:58.441Z,"88km NW of Nikiski, Alaska",earthquake
2014-09-17T22:13:06.930Z,30.7895,-114.164,10,4.2,mb,,201,0.64,0.95,us,usb000sdqy,2014-09-18T06:15:40.168Z,"71km ESE of San Felipe, Mexico",earthquake
2014-09-17T22:00:49.562Z,38.4884,-118.4989,6.6371,1.2,ml,10,81.34,0.138,0.0752,nn,nn00459933,2014-09-17T22:17:23.949Z,"11km ESE of Hawthorne, Nevada",earthquake
2014-09-17T21:49:20.240Z,36.94,-112.4155,21.8,1.99,ml,11,128,0.1494,0.08,uu,uu60085517,2014-09-18T16:53:45.740Z,"9km E of Fredonia, Arizona",earthquake
2014-09-17T21:42:31.880Z,34.6965,-116.2465,3.83,1.47,ml,9,80,0.07954,0.12,ci,ci37269136,2014-09-17T23:26:11.882Z,"62km N of Joshua Tree, California",earthquake
2014-09-17T21:36:57.000Z,59.7671,-153.0193,87.5,2.8,ml,,,,0.7,ak,ak11394559,2014-09-18T05:39:25.368Z,"66km W of Anchor Point, Alaska",earthquake
2014-09-17T21:30:43.500Z,19.3945,-155.6528,5.6,0.9,Md,,140.4,0.02694946,0.12,hv,hv60773506,2014-09-18T18:36:09.691Z,"23km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-17T21:30:27.200Z,19.3963,-155.6538,6.4,0.7,Md,,144,0.02694946,0.12,hv,hv60236778,2014-09-18T18:40:46.223Z,"23km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-17T21:19:40.680Z,-10.3412,119.029,49.89,4.2,mb,,103,3.59,0.8,us,usb000sdpx,2014-09-18T05:22:20.655Z,"71km S of Kahale, Indonesia",earthquake
2014-09-17T21:14:21.120Z,33.1461667,-116.4978333,10.02,1.87,ml,52,37,0.106,0.18,ci,ci37269128,2014-09-17T22:05:35.979Z,"12km NE of Julian, California",earthquake
2014-09-17T21:07:36.544Z,40.341,-118.1087,0,1.67,ml,4,283.67,1.085,0.0807,nn,nn00460639,2014-09-23T15:15:06.140Z,"35km ENE of Lovelock, Nevada",earthquake
2014-09-17T21:04:11.940Z,34.434,-116.469,9.15,1.54,ml,32,61,0.1367,0.11,ci,ci37269120,2014-09-17T21:36:05.100Z,"35km N of Yucca Valley, California",earthquake
2014-09-17T21:03:06.700Z,46.3133,-122.3412,16,0.1,Md,,208.8,0.00898315,0.13,uw,uw60085313,2014-09-18T20:39:56.162Z,"27km S of Morton, Washington",earthquake
2014-09-17T21:01:16.000Z,36.4832,-98.5116,4.619,2.8,ml,,100,,0.75,us,usb000sdpa,2014-09-17T22:12:07.370Z,"22km WSW of Helena, Oklahoma",earthquake
2014-09-17T20:58:27.880Z,33.5271667,-116.7226667,3.68,0.3,ml,10,206,0.04004,0.07,ci,ci37269112,2014-09-17T21:32:41.950Z,"5km SW of Anza, California",earthquake
2014-09-17T20:56:52.700Z,19.5475,-65.5665,60,3.9,Md,20,266.4,1.26213297,0.2,pr,pr14260014,2014-09-18T05:00:56.863Z,"127km NNE of Vieques, Puerto Rico",earthquake
2014-09-17T20:47:39.620Z,38.8126667,-122.7961667,2.99,0.41,md,19,64,0.00474,0.03,nc,nc72301276,2014-09-20T06:38:05.371Z,"5km NW of The Geysers, California",earthquake
2014-09-17T20:40:19.000Z,60.1147,-152.7134,104.2,2.5,ml,,,,0.64,ak,ak11394431,2014-09-18T04:42:55.438Z,"41km S of Redoubt Volcano, Alaska",earthquake
2014-09-17T20:34:11.660Z,37.7111667,-122.5401667,5.75,1.5,md,20,161,0.09023,0.07,nc,nc72301266,2014-09-25T05:24:05.846Z,"5km WNW of Broadmoor, California",earthquake
2014-09-17T20:20:58.000Z,65.1599,-148.9832,14.4,1.9,ml,,,,0.67,ak,ak11394384,2014-09-17T21:14:50.966Z,"57km NW of Ester, Alaska",earthquake
2014-09-17T20:02:42.770Z,39.7618333,-120.6306667,12.62,1.21,md,6,109,0.06224,0.04,nc,nc72301246,2014-09-26T00:54:03.240Z,"14km WSW of Portola, California",earthquake
2014-09-17T19:57:25.200Z,36.1764,-97.2625,3.778,2.5,ml,,61,,0.63,us,usb000sdna,2014-09-18T04:01:23.267Z,"12km S of Perry, Oklahoma",earthquake
2014-09-17T19:56:54.000Z,62.5419,-152.5525,13,1.6,ml,,,,0.73,ak,ak11394306,2014-09-17T20:29:15.110Z,"128km WNW of Talkeetna, Alaska",earthquake
2014-09-17T19:23:32.960Z,36.3811667,-120.9718333,7.1,0.98,md,18,66,0.05781,0.1,nc,nc72301241,2014-09-26T02:53:26.620Z,"23km NE of King City, California",earthquake
2014-09-17T19:23:01.250Z,34.012,-116.3213333,9.84,1.17,ml,39,32,0.0807,0.12,ci,ci37269104,2014-09-17T20:40:29.610Z,"13km S of Joshua Tree, California",earthquake
2014-09-17T19:21:26.100Z,38.8067,-122.818,3.7,0.5,Md,15,61.2,0.00898315,0.03,nc,nc72301236,2014-09-17T20:12:04.599Z,"6km WNW of The Geysers, California",earthquake
2014-09-17T19:05:15.800Z,36.7548,-98.091,4.712,2.7,ml,,100,,0.91,us,usb000sdmc,2014-09-17T22:25:41.343Z,"23km E of Cherokee, Oklahoma",earthquake
2014-09-17T19:01:06.300Z,19.4405,-64.0485,114,2.9,Md,4,338.4,1.15074188,0.23,pr,pr14260013,2014-09-18T03:04:08.238Z,"128km NNE of Road Town, British Virgin Islands",earthquake
2014-09-17T19:00:26.180Z,35.3423333,-117.9191667,10.73,2.07,ml,39,38,0.09585,0.19,ci,ci37269096,2014-09-17T20:35:18.810Z,"24km NNE of California City, California",earthquake
2014-09-17T18:51:02.470Z,33.9723333,-116.7886667,20.82,0.98,ml,27,42,0.06464,0.12,ci,ci37269088,2014-09-17T20:27:45.080Z,"6km N of Cabazon, California",earthquake
2014-09-17T18:47:10.700Z,38.8065,-122.8177,3.6,0.8,Md,12,111.6,0.00898315,0.02,nc,nc72301211,2014-09-17T19:32:05.424Z,"6km WNW of The Geysers, California",earthquake
2014-09-17T18:43:05.100Z,19.5865,-65.6775,73,3.2,Md,5,320.4,1.31872684,0.05,pr,pr14260012,2014-09-18T02:48:10.680Z,"129km N of Vieques, Puerto Rico",earthquake
2014-09-17T18:38:14.474Z,37.5088,-116.7358,0,0.28,ml,5,303.61,0.365,0.1183,nn,nn00460635,2014-09-23T15:07:22.382Z,"49km ESE of Goldfield, Nevada",earthquake
2014-09-17T18:32:51.000Z,46.791,-121.9482,4.1,0.5,Md,,241.2,0.08084838,0.05,uw,uw60881721,2014-09-17T19:48:36.532Z,"25km ESE of Eatonville, Washington",earthquake
2014-09-17T18:31:26.490Z,-10.8389,161.4153,32.65,4.7,mb,,77,2.006,0.73,us,usb000sdln,2014-09-18T02:33:54.114Z,"69km SW of Kirakira, Solomon Islands",earthquake
2014-09-17T18:28:31.600Z,36.1808,-97.2669,5,2.7,ml,,60,,0.76,us,usb000sdlr,2014-09-18T02:32:39.050Z,"12km S of Perry, Oklahoma",earthquake
2014-09-17T18:22:23.000Z,64.3293,-149.6474,5.3,1.2,ml,,,,0.6,ak,ak11394032,2014-09-17T19:00:31.333Z,"37km SW of North Nenana, Alaska",earthquake
2014-09-17T18:22:05.570Z,36.0383333,-117.7841667,2.23,0.79,ml,9,93,0.02016,0.11,ci,ci37269080,2014-09-17T20:23:39.910Z,"43km N of Inyokern, California",quarry_blast
2014-09-17T18:20:09.400Z,46.339,-122.357,10.5,-0.1,Md,,266.4,0.03593261,0.08,uw,uw60085308,2014-09-18T20:41:54.413Z,"25km SSW of Morton, Washington",earthquake
2014-09-17T18:19:35.870Z,37.326,-122.1048333,0.01,1.3,md,20,55,0.07599,0.05,nc,nc72301196,2014-09-22T23:42:49.880Z,"2km S of Loyola, California",quarry_blast
2014-09-17T18:17:50.000Z,46.3348,-122.3598,9.6,0.3,Md,,252,0.03593261,0.09,uw,uw60881711,2014-09-17T19:44:25.062Z,"25km SSW of Morton, Washington",earthquake
2014-09-17T18:15:13.000Z,63.2775,-151.2298,0.3,2.1,ml,,,,0.8,ak,ak11394017,2014-09-17T19:00:30.609Z,"114km W of Cantwell, Alaska",earthquake
2014-09-17T18:12:56.420Z,33.8185,-116.9578333,9.33,0.45,ml,6,183,0.116,0.05,ci,ci37269072,2014-09-17T20:20:35.090Z,"3km N of San Jacinto, California",earthquake
2014-09-17T18:09:54.650Z,64.5235,-17.8576,10,4.6,mb,,112,1.51,0.5,us,usb000sdl8,2014-09-18T02:13:54.683Z,"129km S of Akureyri, Iceland",earthquake
2014-09-17T18:03:23.700Z,45.392,-122.0227,0,0.7,Md,,295.2,0.16169675,0.11,uw,uw60881701,2014-09-17T19:51:46.880Z,"5km NW of Mount Hood Village, Oregon",quarry
2014-09-17T17:59:12.000Z,60.9844,-149.709,30.3,1.9,ml,,,,0.62,ak,ak11393973,2014-09-18T03:05:28.928Z,"28km SSE of Anchorage, Alaska",earthquake
2014-09-17T17:57:34.000Z,63.0917,-151.4632,1,2.9,ml,,,,0.59,ak,ak11393953,2014-09-18T02:15:40.706Z,"110km NW of Talkeetna, Alaska",earthquake
2014-09-17T17:54:04.400Z,18.846,-64.6887,14,3.1,Md,16,266.4,0.43119134,0.11,pr,pr14260011,2014-09-18T01:56:40.837Z,"48km N of Road Town, British Virgin Islands",earthquake
2014-09-17T17:52:33.000Z,61.6935,-150.8425,55.7,1.8,ml,,,,0.71,ak,ak11393950,2014-09-17T19:00:32.096Z,"42km W of Willow, Alaska",earthquake
2014-09-17T17:36:20.600Z,38.8405,-122.8267,2.5,0.9,Md,16,100.8,0.01796631,0.03,nc,nc72301161,2014-09-17T18:09:06.052Z,"9km WNW of Cobb, California",earthquake
2014-09-17T17:35:25.100Z,38.8413,-122.8255,2.1,0.9,Md,16,57.6,0.00898315,0.03,nc,nc72301156,2014-09-17T17:58:04.297Z,"9km WNW of Cobb, California",earthquake
2014-09-17T17:31:04.200Z,38.817,-122.837,8.6,0.6,Md,8,133.2,0.00898315,0.05,nc,nc72301146,2014-09-17T17:58:04.296Z,"8km WNW of The Geysers, California",earthquake
2014-09-17T17:29:00.000Z,61.9107,-147.2191,21,1.8,ml,,,,0.91,ak,ak11393897,2014-09-17T18:14:30.978Z,"86km E of Sutton-Alpine, Alaska",earthquake
2014-09-17T17:28:29.410Z,35.9235,-117.1761667,0.01,0.68,ml,9,108,0.09286,0.14,ci,ci37269064,2014-09-23T14:45:41.210Z,"37km NE of Searles Valley, California",quarry_blast
2014-09-17T17:14:06.446Z,41.8864,-119.6343,0,3.05,ml,3,138.89,0.498,0.0541,nn,nn00459928,2014-09-18T05:13:13.531Z,"67km SE of Lakeview, Oregon",earthquake
2014-09-17T17:06:21.090Z,36.1536667,-118.0748333,0.13,2.33,ml,32,85,0.1817,0.15,ci,ci37269056,2014-09-17T20:16:59.860Z,"50km S of Lone Pine, California",earthquake
2014-09-17T16:48:09.500Z,36.4685,-121.05,7.2,2.2,Md,71,64.8,0.05389892,0.07,nc,nc72301131,2014-09-18T03:23:08.091Z,"23km NE of Greenfield, California",earthquake
2014-09-17T16:33:23.400Z,35.8181,-97.4424,5.084,2.5,ml,,69,,0.32,us,usb000sdka,2014-09-18T00:40:18.775Z,"6km SSW of Guthrie, Oklahoma",earthquake
2014-09-17T16:28:31.950Z,51.5721,-177.2298,46.03,4.6,mb,,128,0.46,0.69,us,usb000sdk5,2014-10-02T22:54:12.952Z,"52km SW of Adak, Alaska",earthquake
2014-09-17T16:22:18.000Z,60.7911,-146.7456,24.6,1.3,ml,,,,0.24,ak,ak11393770,2014-09-18T02:14:01.461Z,"43km SSW of Valdez, Alaska",earthquake
2014-09-17T16:16:02.000Z,19.5527,-65.628,78,3.1,Md,6,302.4,1.2809976,0.18,pr,pr14260010,2014-09-18T00:20:46.425Z,"126km N of Vieques, Puerto Rico",earthquake
2014-09-17T15:24:44.660Z,44.628,-110.666,4.98,1.84,ml,15,92,0.02792,0.19,uu,uu60085477,2014-09-17T17:24:07.940Z,"22km NE of Old Faithful Geyser, Wyoming",earthquake
2014-09-17T15:13:27.560Z,34.6045,-120.3901667,7.55,2.44,ml,32,67,0.09792,0.26,ci,ci37269040,2014-09-24T02:32:57.104Z,"7km ESE of Lompoc, California",earthquake
2014-09-17T15:11:19.920Z,37.1305,-98.0142,5,2.2,mb_lg,,95,0.065,0.41,us,usb000sdv7,2014-09-18T19:32:10.376Z,"2km SSE of Anthony, Kansas",earthquake
2014-09-17T14:54:22.120Z,37.672,-118.8798333,4.92,0.25,md,14,231,0.02427,0.03,nc,nc72301046,2014-09-18T16:17:06.125Z,"8km ENE of Mammoth Lakes, California",earthquake
2014-09-17T14:42:49.900Z,38.7926667,-122.7788333,4.19,1.53,md,53,39,0.007118,0.05,nc,nc72301031,2014-09-20T00:26:05.742Z,"2km NW of The Geysers, California",earthquake
2014-09-17T14:42:32.020Z,37.1133,-97.9936,5,2.2,mb_lg,,100,0.081,0.11,us,usb000sdv2,2014-09-18T19:30:28.843Z,"5km SE of Anthony, Kansas",earthquake
2014-09-17T14:41:59.200Z,37.6723,-118.8785,4.5,0.3,Md,11,230.4,0.02694946,0.04,nc,nc72301036,2014-09-18T18:48:07.242Z,"8km ENE of Mammoth Lakes, California",earthquake
2014-09-17T14:37:49.900Z,37.678,-118.8798,5.2,0.4,Md,13,212.4,0.02694946,0.03,nc,nc72301026,2014-09-18T17:49:06.064Z,"8km ENE of Mammoth Lakes, California",earthquake
2014-09-17T14:35:39.000Z,37.6672,-118.8803,4.8,0.6,Md,13,104.4,0.02694946,0.05,nc,nc72301021,2014-09-18T16:51:09.904Z,"8km ENE of Mammoth Lakes, California",earthquake
2014-09-17T14:35:07.800Z,37.6688,-118.8827,4.2,0.6,Md,17,108,0.02694946,0.05,nc,nc72301016,2014-09-17T17:41:02.423Z,"8km ENE of Mammoth Lakes, California",earthquake
2014-09-17T14:34:56.300Z,37.672,-118.8787,4.6,0.2,Md,10,165.6,0.02694946,0.03,nc,nc71086339,2014-09-18T17:20:07.970Z,"8km ENE of Mammoth Lakes, California",earthquake
2014-09-17T14:34:18.000Z,37.6647,-118.8825,4.5,1.4,Md,13,187.2,0.01796631,0.05,nc,nc72301011,2014-09-17T21:08:05.620Z,"8km ENE of Mammoth Lakes, California",earthquake
2014-09-17T14:26:39.700Z,47.5752,-122.9685,20.9,0.2,Md,,140.4,0.08983153,0.13,uw,uw60881421,2014-09-17T19:38:59.519Z,"12km SW of Seabeck, Washington",earthquake
2014-09-17T14:04:07.700Z,19.4435,-65.3882,111,3.3,Md,3,302.4,1.13277557,0.12,pr,pr14260009,2014-09-17T22:06:34.353Z,"122km NNE of Vieques, Puerto Rico",earthquake
2014-09-17T13:58:37.000Z,62.0513,-150.2664,56.1,1.2,ml,,,,0.12,ak,ak11393508,2014-09-18T02:13:59.336Z,"24km WSW of Y, Alaska",earthquake
2014-09-17T13:56:32.100Z,19.2733,-155.7997,4,1.3,Md,,118.8,0.06288207,0.14,hv,hv60773241,2014-09-19T22:32:32.462Z,"21km SSE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-17T13:50:52.530Z,33.2261667,-116.7355,11.47,0.68,ml,9,88,0.02181,0.08,ci,ci37269032,2014-09-17T20:03:02.830Z,"20km NW of Julian, California",earthquake
